OrderID,OrderDate,ShipDate,ShipMode,AddressID,CustomerID
CA-2016-159891,2016-01-31,2016-02-06,Standard Class,A004286,BF-11170
CA-2016-112578,2016-12-29,2017-01-02,Standard Class,A004287,FO-14305
CA-2015-107083,2015-11-21,2015-11-27,Standard Class,A004288,BB-11545
CA-2015-151722,2015-10-05,2015-10-09,Standard Class,A004289,IL-15100
CA-2016-151148,2016-09-12,2016-09-13,Same Day,A004290,PO-19180
CA-2017-115882,2017-09-14,2017-09-17,First Class,A004291,DB-13555
CA-2015-132276,2015-02-23,2015-02-28,Standard Class,A004292,LC-16960
CA-2016-163636,2016-12-05,2016-12-09,Second Class,A004293,MP-18175
CA-2016-102813,2016-07-02,2016-07-03,First Class,A004294,EA-14035
CA-2017-135377,2017-12-13,2017-12-18,Standard Class,A003416,BP-11095
CA-2015-165813,2015-03-20,2015-03-22,Second Class,A004295,BM-11785
CA-2015-133585,2015-03-01,2015-03-04,First Class,A004296,CM-12715
CA-2016-116911,2016-09-15,2016-09-20,Standard Class,A004297,JD-16150
US-2017-129224,2017-03-17,2017-03-23,Standard Class,A004298,AS-10630
CA-2017-145765,2017-05-28,2017-06-02,Standard Class,A004299,CM-11815
CA-2017-126914,2017-06-15,2017-06-19,Standard Class,A004300,JE-15715
CA-2015-169572,2015-09-06,2015-09-12,Standard Class,A004301,AG-10525
CA-2017-162075,2017-03-18,2017-03-24,Standard Class,A001231,TT-21220
CA-2014-162992,2014-12-19,2014-12-21,First Class,A004302,BP-11095
CA-2016-106397,2016-07-07,2016-07-13,Standard Class,A004303,MJ-17740
US-2016-150140,2016-04-06,2016-04-10,Standard Class,A004304,VM-21685
CA-2014-116666,2014-05-08,2014-05-10,First Class,A004305,KT-16480
CA-2017-148992,2017-11-23,2017-11-27,Standard Class,A004306,CS-12250
CA-2016-140935,2016-11-10,2016-11-12,First Class,A004307,AB-10015
CA-2014-157644,2014-12-31,2015-01-01,First Class,A004308,AH-10030
US-2017-100398,2017-08-19,2017-08-23,Standard Class,A004309,DO-13435
CA-2016-113082,2016-09-12,2016-09-16,Standard Class,A004310,MC-17590
US-2017-110646,2017-10-26,2017-10-31,Standard Class,A004311,JF-15190
CA-2017-120614,2017-05-30,2017-06-04,Standard Class,A004312,SM-20950
US-2016-140172,2016-03-08,2016-03-13,Standard Class,A004313,SP-20650
CA-2015-127754,2015-07-26,2015-07-31,Standard Class,A004314,CK-12760
CA-2015-144274,2015-11-23,2015-11-25,Second Class,A004315,PW-19240
CA-2015-142930,2015-11-28,2015-12-02,Standard Class,A004316,EB-14170
CA-2017-100622,2017-11-03,2017-11-07,Standard Class,A004317,DK-13090
CA-2017-117156,2017-03-21,2017-03-23,Second Class,A004318,TB-21055
CA-2015-115399,2015-12-19,2015-12-22,First Class,A004319,AG-10900
US-2014-157847,2014-04-02,2014-04-06,Second Class,A003596,SC-20020
CA-2015-115168,2015-06-05,2015-06-09,Standard Class,A004320,BB-11545
CA-2014-109680,2014-10-06,2014-10-09,First Class,A004321,VP-21760
CA-2016-167983,2016-08-21,2016-08-24,Second Class,A004322,RP-19270
CA-2015-145324,2015-11-15,2015-11-19,Standard Class,A004323,DH-13675
CA-2015-153423,2015-06-22,2015-06-27,Standard Class,A004324,SW-20455
US-2017-132675,2017-09-24,2017-09-28,Standard Class,A004325,KF-16285
CA-2014-153808,2014-04-06,2014-04-10,Second Class,A000899,FH-14275
US-2016-112396,2016-02-09,2016-02-13,Standard Class,A004326,JR-16210
CA-2014-141173,2014-11-18,2014-11-20,Second Class,A004327,JC-16105
CA-2017-156664,2017-12-18,2017-12-23,Standard Class,A004328,BP-11290
CA-2015-140718,2015-07-02,2015-07-04,First Class,A004329,FA-14230
CA-2014-119977,2014-10-08,2014-10-13,Second Class,A004330,DN-13690
US-2015-115343,2015-09-22,2015-09-25,First Class,A004331,FO-14305
CA-2017-163671,2017-12-24,2017-12-30,Standard Class,A004332,DP-13105
CA-2017-135909,2017-10-13,2017-10-20,Standard Class,A004333,JW-15220
US-2017-114356,2017-08-20,2017-08-26,Standard Class,A004334,TT-21460
CA-2015-125934,2015-09-11,2015-09-18,Standard Class,A004335,SN-20560
CA-2015-158148,2015-12-20,2015-12-26,Standard Class,A004336,JM-15865
CA-2014-120411,2014-09-20,2014-09-23,First Class,A004337,SB-20185
CA-2016-158260,2016-11-04,2016-11-08,Standard Class,A004338,CC-12475
CA-2017-101805,2017-12-01,2017-12-06,Standard Class,A004339,SH-19975
US-2014-105137,2014-10-10,2014-10-10,Same Day,A004340,RB-19435
CA-2017-142489,2017-11-14,2017-11-16,Second Class,A004341,TC-21295
US-2016-141264,2016-08-13,2016-08-19,Standard Class,A004342,CT-11995
CA-2017-126928,2017-09-17,2017-09-23,Standard Class,A004343,GZ-14470
US-2015-107944,2015-03-23,2015-03-25,First Class,A004344,AM-10360
CA-2016-135594,2016-06-30,2016-07-03,Second Class,A004345,AH-10120
US-2017-115252,2017-10-20,2017-10-25,Standard Class,A004346,MY-18295
CA-2014-107398,2014-08-25,2014-08-30,Standard Class,A004347,BS-11590
CA-2014-169642,2014-07-27,2014-07-30,Second Class,A004348,BB-10990
CA-2017-103968,2017-12-01,2017-12-07,Standard Class,A004349,ML-17755
CA-2016-147256,2016-10-17,2016-10-21,Second Class,A004350,FC-14245
CA-2016-162159,2016-09-16,2016-09-18,First Class,A004351,CR-12625
CA-2015-111038,2015-12-01,2015-12-06,Standard Class,A004352,LC-16960
CA-2014-124723,2014-08-05,2014-08-12,Standard Class,A004353,GZ-14470
CA-2016-167241,2016-08-15,2016-08-22,Standard Class,A004354,BD-11320
CA-2015-163237,2015-08-07,2015-08-09,Second Class,A004355,EM-14095
CA-2016-150483,2016-05-31,2016-06-04,Standard Class,A004356,BP-11290
US-2016-126431,2016-07-01,2016-07-01,Same Day,A004357,SU-20665
CA-2016-139934,2016-12-18,2016-12-20,First Class,A004358,AY-10555
CA-2015-109603,2015-01-26,2015-02-01,Standard Class,A004359,EM-13825
CA-2017-160661,2017-10-28,2017-11-01,Standard Class,A004360,SA-20830
CA-2017-102610,2017-11-04,2017-11-08,Standard Class,A004361,CA-12265
US-2016-144057,2016-05-09,2016-05-13,Standard Class,A004362,CV-12805
CA-2014-160276,2014-04-02,2014-04-08,Standard Class,A004363,AH-10690
CA-2014-132983,2014-04-28,2014-05-03,Standard Class,A004364,DS-13180
CA-2016-145709,2016-10-04,2016-10-08,Standard Class,A004365,AH-10690
CA-2017-133928,2017-06-11,2017-06-17,Standard Class,A004366,ZC-21910
CA-2016-168032,2016-01-30,2016-02-03,Standard Class,A004367,DF-13135
CA-2015-143616,2015-09-27,2015-09-29,Second Class,A004368,SS-20140
US-2015-168704,2015-04-13,2015-04-17,Standard Class,A004369,FP-14320
CA-2017-143252,2017-12-18,2017-12-24,Standard Class,A004370,HE-14800
CA-2016-102134,2016-03-14,2016-03-19,Standard Class,A004371,SP-20545
CA-2017-130036,2017-08-27,2017-08-27,Same Day,A004372,BP-11185
CA-2015-134117,2015-12-17,2015-12-19,Second Class,A004373,PG-18895
CA-2014-130918,2014-08-22,2014-08-24,Second Class,A004374,JP-15520
CA-2016-159023,2016-11-03,2016-11-05,First Class,A004375,NW-18400
CA-2017-111717,2017-10-10,2017-10-16,Standard Class,A004376,SW-20245
CA-2014-154592,2014-12-07,2014-12-08,First Class,A004377,EH-14005
CA-2014-128622,2014-11-15,2014-11-17,Second Class,A004378,SC-20260
CA-2017-148355,2017-12-24,2017-12-28,Standard Class,A004379,NC-18535
CA-2014-132913,2014-12-24,2014-12-26,First Class,A004380,AS-10090
CA-2017-150910,2017-12-22,2017-12-28,Standard Class,A004381,JL-15130
CA-2014-156790,2014-08-08,2014-08-10,Second Class,A004382,VG-21790
CA-2014-126480,2014-09-20,2014-09-24,Standard Class,A004383,HG-14965
CA-2017-105620,2017-12-25,2017-12-28,First Class,A004384,JH-15430
CA-2017-150266,2017-11-25,2017-11-30,Standard Class,A004385,RO-19780
CA-2016-157280,2016-11-05,2016-11-07,First Class,A004386,LW-17125
CA-2017-106691,2017-11-06,2017-11-12,Standard Class,A004387,CC-12370
CA-2016-134180,2016-11-03,2016-11-07,Standard Class,A004388,JP-16135
CA-2014-166730,2014-12-30,2015-01-01,First Class,A004389,DD-13570
CA-2017-157469,2017-12-02,2017-12-07,Standard Class,A004390,ES-14080
CA-2017-122308,2017-03-24,2017-03-28,Standard Class,A002893,MV-17485
US-2014-149034,2014-11-19,2014-11-21,First Class,A004391,RD-19900
CA-2017-159226,2017-04-25,2017-04-27,Second Class,A004392,RL-19615
CA-2017-156622,2017-11-23,2017-11-26,First Class,A004393,JP-15460
CA-2014-119529,2014-11-03,2014-11-05,Second Class,A004394,DM-13345
CA-2015-150413,2015-10-19,2015-10-24,Second Class,A004395,CS-11860
CA-2014-108182,2014-02-06,2014-02-10,Second Class,A004396,DL-13315
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,A004397,LC-16870
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,A004398,JG-15115
US-2015-128587,2015-12-24,2015-12-30,Standard Class,A004399,HM-14860
US-2017-139577,2017-10-01,2017-10-06,Standard Class,A004400,TN-21040
CA-2017-159100,2017-10-16,2017-10-21,Standard Class,A004401,VP-21760
CA-2014-109043,2014-08-15,2014-08-17,First Class,A004402,CS-12355
US-2017-116491,2017-11-11,2017-11-13,First Class,A004403,PG-18820
CA-2017-122763,2017-03-20,2017-03-20,Same Day,A004404,HG-14845
CA-2017-137785,2017-05-13,2017-05-17,Standard Class,A004405,MH-18115
CA-2014-133389,2014-06-22,2014-06-22,Same Day,A004406,TB-21280
CA-2014-103807,2014-12-02,2014-12-09,Standard Class,A004407,EM-13825
CA-2015-102855,2015-04-05,2015-04-06,Same Day,A004408,JF-15415
CA-2017-107825,2017-11-18,2017-11-18,Same Day,A004409,NB-18655
CA-2017-106047,2017-07-12,2017-07-18,Standard Class,A004410,CS-11860
CA-2017-127803,2017-05-19,2017-05-23,Standard Class,A004411,ND-18460
CA-2015-137071,2015-12-20,2015-12-21,First Class,A001009,ED-13885
CA-2016-121447,2016-02-21,2016-02-22,First Class,A004412,EA-14035
CA-2017-143084,2017-03-18,2017-03-22,Standard Class,A004413,BP-11050
CA-2016-131639,2016-12-17,2016-12-23,Standard Class,A004414,NS-18640
CA-2016-161361,2016-03-26,2016-03-28,Second Class,A004415,MV-17485
CA-2014-100706,2014-12-16,2014-12-18,Second Class,A004416,LE-16810
CA-2015-129525,2015-11-15,2015-11-20,Standard Class,A004417,VP-21760
US-2016-141880,2016-08-22,2016-08-23,First Class,A004418,TC-21475
CA-2015-165799,2015-06-29,2015-07-02,First Class,A004419,SG-20470
CA-2016-102127,2016-06-26,2016-07-02,Standard Class,A004420,VP-21760
US-2016-152415,2016-09-17,2016-09-22,Standard Class,A004421,PO-18865
CA-2014-138198,2014-07-18,2014-07-23,Standard Class,A004422,JL-15130
CA-2017-128041,2017-09-01,2017-09-01,Same Day,A004423,RW-19540
CA-2017-105823,2017-06-22,2017-06-26,Standard Class,A004424,RB-19465
CA-2014-152268,2014-09-02,2014-09-07,Standard Class,A004425,SC-20095
CA-2015-148873,2015-10-01,2015-10-05,Standard Class,A004426,EM-13960
CA-2015-166492,2015-04-07,2015-04-10,First Class,A004427,RP-19390
CA-2017-157420,2017-11-21,2017-11-21,Same Day,A001676,HZ-14950
CA-2016-117121,2016-12-17,2016-12-21,Standard Class,A004428,AB-10105
CA-2014-138177,2014-09-19,2014-09-24,Standard Class,A004429,ND-18460
CA-2014-114335,2014-09-28,2014-10-03,Standard Class,A004430,XP-21865
CA-2015-168760,2015-09-22,2015-09-26,Second Class,A004431,MM-18280
CA-2016-168830,2016-11-07,2016-11-13,Standard Class,A004432,ML-17395
CA-2017-137463,2017-12-16,2017-12-20,Second Class,A004433,KM-16225
CA-2014-124513,2014-09-21,2014-09-25,Standard Class,A004434,SL-20155
CA-2015-165554,2015-05-18,2015-05-22,Standard Class,A004435,AJ-10780
CA-2014-141838,2014-03-26,2014-03-31,Second Class,A004436,DK-12835
CA-2017-117009,2017-09-22,2017-09-28,Standard Class,A004437,BK-11260
CA-2015-128993,2015-09-12,2015-09-17,Second Class,A004438,CC-12670
CA-2015-160227,2015-11-02,2015-11-04,First Class,A004439,ED-13885
CA-2015-149097,2015-10-20,2015-10-24,Standard Class,A004440,SV-20785
CA-2016-132304,2016-06-14,2016-06-18,Standard Class,A004441,AR-10825
CA-2015-136420,2015-11-20,2015-11-21,First Class,A004442,CS-12250
CA-2016-101623,2016-02-28,2016-03-06,Standard Class,A004443,RR-19525
US-2014-151015,2014-10-14,2014-10-20,Standard Class,A004444,BD-11500
CA-2017-152968,2017-05-26,2017-05-30,Standard Class,A004445,BM-11785
CA-2016-150077,2016-02-04,2016-02-10,Standard Class,A004446,MS-17365
CA-2016-106278,2016-09-02,2016-09-05,Second Class,A004447,BM-11140
CA-2017-147550,2017-12-04,2017-12-05,First Class,A004448,KE-16420
CA-2015-136105,2015-06-12,2015-06-16,Standard Class,A004449,SZ-20035
CA-2016-142524,2016-09-04,2016-09-08,Standard Class,A004450,MB-18085
CA-2014-136336,2014-04-21,2014-04-26,Standard Class,A004451,DB-13555
US-2015-136259,2015-11-05,2015-11-08,First Class,A004452,CB-12415
US-2014-124625,2014-11-03,2014-11-07,Standard Class,A004453,SP-20650
CA-2016-108105,2016-02-16,2016-02-23,Standard Class,A004454,GW-14605
CA-2017-166898,2017-09-11,2017-09-13,Second Class,A004455,KH-16630
CA-2017-169005,2017-11-02,2017-11-06,Standard Class,A004456,BG-11035
CA-2015-104038,2015-02-06,2015-02-08,First Class,A004457,LO-17170
CA-2016-126102,2016-09-10,2016-09-12,Second Class,A004458,DV-13465
CA-2016-143406,2016-09-26,2016-09-30,Standard Class,A004459,LR-17035
CA-2015-150308,2015-12-15,2015-12-20,Standard Class,A004460,RR-19525
CA-2016-131093,2016-09-17,2016-09-20,Second Class,A004461,TS-21610
US-2017-148831,2017-10-13,2017-10-15,First Class,A004462,AH-10210
CA-2015-162950,2015-06-28,2015-07-03,Second Class,A004463,DW-13585
US-2015-132836,2015-06-01,2015-06-05,Standard Class,A004464,AJ-10945
US-2014-158365,2014-04-12,2014-04-17,Standard Class,A004465,SV-20785
CA-2017-152933,2017-10-12,2017-10-16,Standard Class,A004466,MG-17650
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,A004467,AB-10105
CA-2015-132941,2015-05-25,2015-05-28,First Class,A004468,MM-18280
CA-2014-132010,2014-10-13,2014-10-15,First Class,A004469,MA-17995
CA-2016-135461,2016-02-07,2016-02-10,Second Class,A004470,EB-13975
CA-2017-153045,2017-01-19,2017-01-24,Second Class,A004471,NS-18505
US-2016-155971,2016-06-06,2016-06-12,Standard Class,A004472,RB-19795
CA-2017-122007,2017-03-18,2017-03-20,Second Class,A004473,JK-15325
CA-2017-162250,2017-11-24,2017-11-24,Same Day,A004474,PR-18880
US-2016-158288,2016-11-26,2016-11-28,Second Class,A004475,EH-13945
CA-2016-128916,2016-08-18,2016-08-20,Second Class,A004476,MA-17560
CA-2015-157028,2015-11-28,2015-12-03,Standard Class,A004477,MA-17995
CA-2017-112473,2017-05-25,2017-06-01,Standard Class,A004478,JL-15505
US-2017-147655,2017-09-04,2017-09-05,First Class,A004479,AS-10045
CA-2016-130911,2016-03-24,2016-03-26,Second Class,A004480,DC-12850
CA-2017-100055,2017-05-28,2017-06-01,Standard Class,A004481,MD-17860
CA-2015-157805,2015-08-31,2015-09-04,Standard Class,A004482,RH-19510
CA-2016-124254,2016-04-12,2016-04-17,Standard Class,A004483,TB-21175
CA-2014-123400,2014-02-02,2014-02-09,Standard Class,A004484,EB-13930
CA-2014-106971,2014-09-02,2014-09-08,Standard Class,A004485,BM-11785
CA-2017-123029,2017-09-30,2017-10-02,Second Class,A004486,BT-11530
CA-2016-139409,2016-09-05,2016-09-07,First Class,A004487,FW-14395
US-2017-166688,2017-05-20,2017-05-26,Standard Class,A004488,RD-19480
CA-2015-126970,2015-09-20,2015-09-24,Standard Class,A004489,TP-21130
US-2016-165505,2016-01-23,2016-01-27,Standard Class,A004490,CB-12535
US-2014-157070,2014-06-01,2014-06-06,Standard Class,A004491,QJ-19255
US-2015-106873,2015-09-24,2015-09-29,Second Class,A004492,KM-16720
CA-2016-132990,2016-08-01,2016-08-03,Second Class,A004493,KM-16660
CA-2014-102645,2014-01-23,2014-01-28,Standard Class,A004494,IM-15055
CA-2014-134215,2014-08-04,2014-08-08,Standard Class,A004495,ML-17395
CA-2016-118934,2016-08-09,2016-08-14,Standard Class,A004496,GH-14410
CA-2016-160108,2016-12-08,2016-12-12,Standard Class,A004497,AG-10900
CA-2015-164007,2015-06-08,2015-06-12,Standard Class,A004498,MG-17695
CA-2016-100300,2016-06-24,2016-06-26,Second Class,A004499,MJ-17740
CA-2016-140571,2016-03-15,2016-03-19,Standard Class,A004500,SJ-20125
US-2016-155768,2016-12-01,2016-12-01,Same Day,A004501,LB-16795
CA-2017-119424,2017-06-12,2017-06-14,Second Class,A004502,SB-20185
CA-2016-118178,2016-03-19,2016-03-24,Standard Class,A004503,CC-12610
CA-2016-166618,2016-11-14,2016-11-18,Standard Class,A004504,DP-13000
CA-2017-156776,2017-08-07,2017-08-11,Standard Class,A004505,JL-15505
US-2015-130512,2015-08-21,2015-08-25,Standard Class,A004506,SM-20320
CA-2015-141810,2015-11-02,2015-11-07,Standard Class,A004507,BB-10990
CA-2014-146843,2014-11-30,2014-12-06,Standard Class,A004508,PB-19150
CA-2014-103310,2014-05-10,2014-05-15,Standard Class,A004509,GM-14680
CA-2016-152688,2016-10-17,2016-10-20,First Class,A004510,NR-18550
CA-2016-153836,2016-10-30,2016-11-03,Standard Class,A004511,EH-13765
CA-2016-104689,2016-12-01,2016-12-05,Standard Class,A004512,FH-14365
CA-2016-146423,2016-04-21,2016-04-21,Same Day,A004513,BT-11680
CA-2017-140781,2017-08-03,2017-08-07,Standard Class,A004514,AB-10105
CA-2017-141747,2017-08-03,2017-08-08,Second Class,A004515,SC-20230
CA-2017-142776,2017-12-11,2017-12-14,Second Class,A004516,RS-19870
CA-2015-167479,2015-03-14,2015-03-19,Standard Class,A004517,AI-10855
CA-2014-144071,2014-12-08,2014-12-15,Standard Class,A004518,DJ-13420
US-2017-120908,2017-09-30,2017-10-02,First Class,A004519,BF-10975
CA-2016-152646,2016-11-21,2016-11-26,Standard Class,A004520,TH-21235
CA-2017-103765,2017-11-24,2017-11-30,Standard Class,A001841,JG-15310
US-2017-118157,2017-11-14,2017-11-17,First Class,A004521,AW-10930
US-2015-164238,2015-08-16,2015-08-20,Standard Class,A004522,JW-15955
CA-2017-103212,2017-10-13,2017-10-14,First Class,A004523,MH-18025
CA-2017-121160,2017-11-04,2017-11-04,Same Day,A004524,FM-14290
CA-2017-140515,2017-03-19,2017-03-24,Standard Class,A004525,GZ-14545
CA-2014-153619,2014-11-03,2014-11-03,Same Day,A004526,TC-21535
CA-2017-133718,2017-07-23,2017-07-26,First Class,A004527,TB-21520
CA-2014-148383,2014-12-27,2014-12-31,Standard Class,A004528,RP-19390
CA-2016-126732,2016-09-02,2016-09-06,Standard Class,A004529,LR-16915
CA-2017-138156,2017-02-11,2017-02-14,First Class,A004530,MM-17260
CA-2017-110310,2017-10-27,2017-11-02,Standard Class,A004531,NB-18655
CA-2014-113271,2014-07-09,2014-07-14,Standard Class,A004532,DS-13030
CA-2017-130106,2017-05-22,2017-05-26,Standard Class,A004533,VF-21715
CA-2016-127761,2016-11-10,2016-11-14,Standard Class,A004534,SW-20275
CA-2016-105354,2016-12-02,2016-12-06,Standard Class,A004535,PW-19030
CA-2017-155712,2017-03-02,2017-03-08,Standard Class,A004536,KD-16615
CA-2017-102309,2017-09-23,2017-09-25,Second Class,A004537,DO-13645
CA-2014-168368,2014-02-11,2014-02-15,Second Class,A004538,GA-14725
CA-2017-167976,2017-11-11,2017-11-14,Second Class,A004539,JL-15505
CA-2017-111388,2017-09-02,2017-09-02,Same Day,A004540,SU-20665
CA-2015-124499,2015-10-09,2015-10-13,Standard Class,A004541,FM-14380
US-2017-128118,2017-11-24,2017-12-01,Standard Class,A004542,MY-17380
CA-2014-125759,2014-02-08,2014-02-09,First Class,A004543,NM-18445
CA-2015-151869,2015-09-25,2015-09-25,Same Day,A004544,CS-11950
US-2017-102183,2017-08-21,2017-08-28,Standard Class,A004545,PK-19075
CA-2016-100510,2016-05-12,2016-05-17,Standard Class,A004546,HM-14860
CA-2017-146983,2017-09-02,2017-09-06,Standard Class,A004547,AH-10210
US-2014-134054,2014-10-10,2014-10-10,Same Day,A004548,FC-14335
CA-2016-113236,2016-05-26,2016-05-29,Second Class,A004549,CP-12085
CA-2017-122539,2017-12-01,2017-12-05,Standard Class,A004550,SC-20305
CA-2016-166772,2016-09-20,2016-09-24,Standard Class,A004551,HJ-14875
US-2017-152898,2017-09-11,2017-09-15,Standard Class,A004552,CB-12025
CA-2016-160486,2016-12-30,2017-01-04,Standard Class,A004553,EH-14185
CA-2017-102218,2017-09-02,2017-09-04,Second Class,A004554,LW-17215
CA-2014-161032,2014-11-18,2014-11-23,Standard Class,A004555,MK-17905
CA-2015-102778,2015-11-21,2015-11-24,First Class,A004556,JH-15820
CA-2017-154011,2017-06-19,2017-06-26,Standard Class,A004557,DB-13270
US-2017-165456,2017-11-30,2017-12-03,First Class,A004558,TB-21625
CA-2014-111857,2014-04-23,2014-04-26,Second Class,A004559,NM-18445
CA-2014-163650,2014-09-23,2014-09-25,First Class,A004560,TT-21220
CA-2017-124114,2017-03-02,2017-03-02,Same Day,A004561,RS-19765
US-2017-116505,2017-11-17,2017-11-21,Second Class,A004562,TB-21625
CA-2017-161340,2017-05-28,2017-06-01,Standard Class,A004563,AM-10360
US-2015-163433,2015-04-18,2015-04-22,Second Class,A004564,MP-17965
CA-2015-137603,2015-09-19,2015-09-24,Standard Class,A004565,MH-17290
CA-2014-128237,2014-03-25,2014-03-30,Standard Class,A004566,CA-12265
US-2016-102141,2016-08-26,2016-08-31,Standard Class,A004567,KD-16615
CA-2017-148642,2017-03-06,2017-03-12,Standard Class,A004568,DW-13540
CA-2015-111948,2015-11-11,2015-11-11,Same Day,A004569,AG-10495
CA-2016-161907,2016-04-05,2016-04-09,Standard Class,A004570,JH-16180
CA-2017-124940,2017-02-21,2017-02-26,Standard Class,A004571,DK-13090
US-2017-108343,2017-07-20,2017-07-25,Standard Class,A004572,AR-10825
US-2016-111563,2016-11-04,2016-11-08,Standard Class,A004573,SM-20005
CA-2017-121853,2017-09-23,2017-09-29,Standard Class,A004574,DB-13660
US-2017-130687,2017-09-07,2017-09-10,First Class,A004575,PF-19225
CA-2015-164497,2015-11-28,2015-11-30,First Class,A004576,AJ-10945
US-2015-153283,2015-11-12,2015-11-18,Standard Class,A004577,EB-14110
CA-2016-108056,2016-09-29,2016-10-03,Standard Class,A004578,ES-14080
