ShipID,ShipDate,ShipMode,CustomerID,ProductID
8924,6/17/2017,Standard Class,ZC-21910,OFF-BI-10001525
8925,2/3/2016,Standard Class,DF-13135,TEC-PH-10004241
8926,2/3/2016,Standard Class,DF-13135,OFF-BI-10000546
8927,2/3/2016,Standard Class,DF-13135,FUR-TA-10004256
8928,9/29/2015,Second Class,SS-20140,OFF-AR-10002067
8929,4/17/2015,Standard Class,FP-14320,FUR-TA-10000688
8930,4/17/2015,Standard Class,FP-14320,FUR-TA-10002530
8931,4/17/2015,Standard Class,FP-14320,TEC-PH-10001061
8932,12/24/2017,Standard Class,HE-14800,FUR-FU-10001057
8933,12/24/2017,Standard Class,HE-14800,TEC-AC-10002331
8934,3/19/2016,Standard Class,SP-20545,FUR-FU-10003724
8935,8/27/2017,Same Day,BP-11185,OFF-PA-10000528
8936,8/27/2017,Same Day,BP-11185,TEC-AC-10001908
8937,12/19/2015,Second Class,PG-18895,OFF-AR-10003903
8938,12/19/2015,Second Class,PG-18895,TEC-PH-10004908
8939,12/19/2015,Second Class,PG-18895,OFF-AR-10001940
8940,12/19/2015,Second Class,PG-18895,OFF-BI-10002026
8941,8/24/2014,Second Class,JP-15520,OFF-SU-10003936
8942,11/5/2016,First Class,NW-18400,OFF-BI-10002813
8943,11/5/2016,First Class,NW-18400,TEC-MA-10003337
8944,10/16/2017,Standard Class,SW-20245,FUR-CH-10001545
8945,12/8/2014,First Class,EH-14005,OFF-PA-10000062
8946,11/17/2014,Second Class,SC-20260,OFF-SU-10001574
8947,12/28/2017,Standard Class,NC-18535,OFF-PA-10001972
8948,12/28/2017,Standard Class,NC-18535,OFF-BI-10000201
8949,12/26/2014,First Class,AS-10090,OFF-AP-10003278
8950,12/28/2017,Standard Class,JL-15130,FUR-TA-10002903
8951,12/28/2017,Standard Class,JL-15130,TEC-AC-10001013
8952,12/28/2017,Standard Class,JL-15130,OFF-ST-10000918
8953,12/28/2017,Standard Class,JL-15130,OFF-AR-10001419
8954,12/28/2017,Standard Class,JL-15130,OFF-AP-10003266
8955,8/10/2014,Second Class,VG-21790,FUR-BO-10000468
8956,9/24/2014,Standard Class,HG-14965,OFF-PA-10004610
8957,12/28/2017,First Class,JH-15430,FUR-FU-10004963
8958,12/28/2017,First Class,JH-15430,TEC-MA-10004626
8959,11/30/2017,Standard Class,RO-19780,TEC-PH-10003437
8960,11/30/2017,Standard Class,RO-19780,OFF-AP-10002867
8961,11/30/2017,Standard Class,RO-19780,FUR-CH-10002126
8962,11/30/2017,Standard Class,RO-19780,OFF-AR-10001761
8963,11/7/2016,First Class,LW-17125,FUR-FU-10004665
8964,11/7/2016,First Class,LW-17125,TEC-AC-10000057
8965,11/7/2016,First Class,LW-17125,FUR-FU-10003806
8966,11/12/2017,Standard Class,CC-12370,OFF-BI-10000145
8967,11/7/2016,Standard Class,JP-16135,TEC-AC-10000892
8968,11/7/2016,Standard Class,JP-16135,FUR-CH-10004886
8969,1/1/2015,First Class,DD-13570,OFF-ST-10002554
8970,12/7/2017,Standard Class,ES-14080,OFF-AR-10001662
8971,12/7/2017,Standard Class,ES-14080,TEC-PH-10004531
8972,3/28/2017,Standard Class,MV-17485,FUR-CH-10000665
8973,11/21/2014,First Class,RD-19900,TEC-AC-10003023
8974,4/27/2017,Second Class,RL-19615,FUR-BO-10004709
8975,11/26/2017,First Class,JP-15460,OFF-PA-10000477
8976,11/26/2017,First Class,JP-15460,OFF-PA-10002923
8977,11/26/2017,First Class,JP-15460,FUR-TA-10003008
8978,11/26/2017,First Class,JP-15460,OFF-BI-10003707
8979,11/5/2014,Second Class,DM-13345,OFF-BI-10000546
8980,10/24/2015,Second Class,CS-11860,OFF-BI-10000404
8981,2/10/2014,Second Class,DL-13315,OFF-BI-10001196
8982,3/12/2016,Standard Class,LC-16870,OFF-AP-10001626
8983,3/12/2016,Standard Class,LC-16870,OFF-BI-10004656
8984,3/12/2016,Standard Class,LC-16870,FUR-FU-10003773
8985,3/12/2016,Standard Class,LC-16870,FUR-TA-10000849
8986,12/7/2015,Standard Class,JG-15115,FUR-FU-10000222
8987,12/7/2015,Standard Class,JG-15115,OFF-BI-10001718
8988,12/7/2015,Standard Class,JG-15115,TEC-PH-10001700
8989,12/7/2015,Standard Class,JG-15115,OFF-AR-10004078
8990,12/30/2015,Standard Class,HM-14860,FUR-FU-10003026
8991,12/30/2015,Standard Class,HM-14860,TEC-CO-10003763
8992,10/6/2017,Standard Class,TN-21040,TEC-AC-10004708
8993,10/21/2017,Standard Class,VP-21760,TEC-AC-10003499
8994,10/21/2017,Standard Class,VP-21760,FUR-TA-10001950
8995,8/17/2014,First Class,CS-12355,OFF-PA-10000312
8996,8/17/2014,First Class,CS-12355,OFF-AP-10004708
8997,11/13/2017,First Class,PG-18820,TEC-PH-10004531
8998,3/20/2017,Same Day,HG-14845,OFF-PA-10000474
8999,3/20/2017,Same Day,HG-14845,OFF-PA-10002377
9000,5/17/2017,Standard Class,MH-18115,FUR-CH-10001482
9001,6/22/2014,Same Day,TB-21280,OFF-BI-10001553
9002,12/9/2014,Standard Class,EM-13825,TEC-AC-10000199
9003,12/9/2014,Standard Class,EM-13825,OFF-PA-10002195
9004,4/6/2015,Same Day,JF-15415,TEC-AC-10001767
9005,4/6/2015,Same Day,JF-15415,OFF-AR-10002467
9006,11/18/2017,Same Day,NB-18655,OFF-ST-10001321
9007,11/18/2017,Same Day,NB-18655,OFF-ST-10000777
9008,11/18/2017,Same Day,NB-18655,OFF-LA-10003720
9009,11/18/2017,Same Day,NB-18655,FUR-FU-10000206
9010,7/18/2017,Standard Class,CS-11860,OFF-PA-10000791
9011,5/23/2017,Standard Class,ND-18460,OFF-BI-10001787
9012,12/21/2015,First Class,ED-13885,TEC-AC-10004353
9013,2/22/2016,First Class,EA-14035,FUR-FU-10001861
9014,3/22/2017,Standard Class,BP-11050,OFF-AR-10002766
9015,3/22/2017,Standard Class,BP-11050,OFF-EN-10003072
9016,12/23/2016,Standard Class,NS-18640,OFF-BI-10001636
9017,12/23/2016,Standard Class,NS-18640,OFF-BI-10000948
9018,3/28/2016,Second Class,MV-17485,OFF-PA-10001838
9019,3/28/2016,Second Class,MV-17485,OFF-BI-10002215
9020,12/18/2014,Second Class,LE-16810,TEC-AC-10001314
9021,12/18/2014,Second Class,LE-16810,FUR-FU-10002268
9022,11/20/2015,Standard Class,VP-21760,OFF-BI-10002133
9023,8/23/2016,First Class,TC-21475,FUR-FU-10001979
9024,7/2/2015,First Class,SG-20470,FUR-CH-10001482
9025,7/2/2016,Standard Class,VP-21760,TEC-AC-10002018
9026,7/2/2016,Standard Class,VP-21760,TEC-AC-10000397
9027,7/2/2016,Standard Class,VP-21760,FUR-FU-10003976
9028,9/22/2016,Standard Class,PO-18865,FUR-FU-10002597
9029,9/22/2016,Standard Class,PO-18865,FUR-FU-10004864
9030,7/23/2014,Standard Class,JL-15130,OFF-BI-10002103
9031,9/1/2017,Same Day,RW-19540,OFF-AP-10001005
9032,9/1/2017,Same Day,RW-19540,FUR-TA-10002607
9033,6/26/2017,Standard Class,RB-19465,FUR-CH-10000454
9034,9/7/2014,Standard Class,SC-20095,OFF-BI-10001359
9035,10/5/2015,Standard Class,EM-13960,OFF-BI-10003196
9036,10/5/2015,Standard Class,EM-13960,TEC-AC-10003657
9037,4/10/2015,First Class,RP-19390,OFF-PA-10002262
9038,4/10/2015,First Class,RP-19390,OFF-ST-10002214
9039,11/21/2017,Same Day,HZ-14950,TEC-PH-10003555
9040,12/21/2016,Standard Class,AB-10105,OFF-BI-10000545
9041,9/24/2014,Standard Class,ND-18460,FUR-TA-10004607
9042,10/3/2014,Standard Class,XP-21865,FUR-FU-10000277
9043,9/26/2015,Second Class,MM-18280,OFF-AP-10004532
9044,11/13/2016,Standard Class,ML-17395,TEC-AC-10003911
9045,12/20/2017,Second Class,KM-16225,OFF-BI-10003196
9046,12/20/2017,Second Class,KM-16225,TEC-AC-10000358
9047,12/20/2017,Second Class,KM-16225,TEC-AC-10000057
9048,12/20/2017,Second Class,KM-16225,OFF-AR-10001988
9049,12/20/2017,Second Class,KM-16225,OFF-LA-10003498
9050,9/25/2014,Standard Class,SL-20155,OFF-AR-10002956
9051,5/22/2015,Standard Class,AJ-10780,OFF-PA-10003724
9052,3/31/2014,Second Class,DK-12835,OFF-AR-10004272
9053,3/31/2014,Second Class,DK-12835,OFF-BI-10003291
9054,3/31/2014,Second Class,DK-12835,TEC-PH-10004100
9055,9/28/2017,Standard Class,BK-11260,OFF-SU-10001218
9056,9/17/2015,Second Class,CC-12670,TEC-AC-10004209
9057,11/4/2015,First Class,ED-13885,FUR-CH-10002073
9058,10/24/2015,Standard Class,SV-20785,FUR-FU-10003424
9059,10/24/2015,Standard Class,SV-20785,FUR-TA-10001086
9060,6/18/2016,Standard Class,AR-10825,FUR-TA-10004619
9061,11/21/2015,First Class,CS-12250,OFF-BI-10002854
9062,11/21/2015,First Class,CS-12250,OFF-LA-10002762
9063,3/6/2016,Standard Class,RR-19525,OFF-FA-10003495
9064,10/20/2014,Standard Class,BD-11500,OFF-PA-10002581
9065,10/20/2014,Standard Class,BD-11500,OFF-BI-10000343
9066,10/20/2014,Standard Class,BD-11500,OFF-PA-10001184
9067,5/30/2017,Standard Class,BM-11785,TEC-AC-10000521
9068,2/10/2016,Standard Class,MS-17365,TEC-PH-10002890
9069,9/5/2016,Second Class,BM-11140,FUR-CH-10003061
9070,9/5/2016,Second Class,BM-11140,OFF-EN-10003567
9071,12/5/2017,First Class,KE-16420,FUR-FU-10001918
9072,6/16/2015,Standard Class,SZ-20035,OFF-ST-10002444
9073,9/8/2016,Standard Class,MB-18085,OFF-EN-10003286
9074,9/8/2016,Standard Class,MB-18085,TEC-AC-10000109
9075,4/26/2014,Standard Class,DB-13555,OFF-ST-10002574
9076,11/8/2015,First Class,CB-12415,OFF-BI-10000773
9077,11/8/2015,First Class,CB-12415,OFF-SU-10004661
9078,11/7/2014,Standard Class,SP-20650,TEC-AC-10003280
9079,2/23/2016,Standard Class,GW-14605,FUR-FU-10003773
9080,2/23/2016,Standard Class,GW-14605,OFF-BI-10002412
9081,9/13/2017,Second Class,KH-16630,TEC-PH-10002564
9082,9/13/2017,Second Class,KH-16630,OFF-PA-10002262
9083,11/6/2017,Standard Class,BG-11035,OFF-AR-10000246
9084,2/8/2015,First Class,LO-17170,OFF-ST-10002554
9085,2/8/2015,First Class,LO-17170,OFF-PA-10002751
9086,9/12/2016,Second Class,DV-13465,OFF-BI-10004318
9087,9/30/2016,Standard Class,LR-17035,OFF-AP-10001564
9088,9/30/2016,Standard Class,LR-17035,FUR-CH-10000513
9089,12/20/2015,Standard Class,RR-19525,TEC-PH-10001433
9090,9/20/2016,Second Class,TS-21610,OFF-ST-10002790
9091,10/15/2017,First Class,AH-10210,OFF-ST-10002974
9092,7/3/2015,Second Class,DW-13585,OFF-PA-10003177
9093,7/3/2015,Second Class,DW-13585,FUR-BO-10001918
9094,6/5/2015,Standard Class,AJ-10945,TEC-PH-10001299
9095,6/5/2015,Standard Class,AJ-10945,OFF-BI-10004224
9096,6/5/2015,Standard Class,AJ-10945,TEC-PH-10001300
9097,6/5/2015,Standard Class,AJ-10945,OFF-LA-10004178
9098,4/17/2014,Standard Class,SV-20785,OFF-PA-10000289
9099,10/16/2017,Standard Class,MG-17650,TEC-PH-10002085
9100,10/16/2017,Standard Class,MG-17650,OFF-PA-10001934
9101,10/16/2017,Standard Class,MG-17650,TEC-AC-10003033
9102,11/12/2015,Standard Class,AB-10105,OFF-AR-10001683
9103,11/12/2015,Standard Class,AB-10105,OFF-ST-10001713
9104,11/12/2015,Standard Class,AB-10105,FUR-FU-10000193
9105,11/12/2015,Standard Class,AB-10105,OFF-BI-10000474
9106,11/12/2015,Standard Class,AB-10105,OFF-ST-10000129
9107,11/12/2015,Standard Class,AB-10105,TEC-MA-10001016
9108,5/28/2015,First Class,MM-18280,OFF-SU-10002557
9109,5/28/2015,First Class,MM-18280,OFF-PA-10002160
9110,5/28/2015,First Class,MM-18280,TEC-AC-10003095
9111,10/15/2014,First Class,MA-17995,OFF-EN-10003160
9112,10/15/2014,First Class,MA-17995,TEC-AC-10001542
9113,10/15/2014,First Class,MA-17995,OFF-ST-10003641
9114,10/15/2014,First Class,MA-17995,OFF-BI-10002432
9115,2/10/2016,Second Class,EB-13975,TEC-PH-10004094
9116,1/24/2017,Second Class,NS-18505,TEC-PH-10001817
9117,1/24/2017,Second Class,NS-18505,FUR-FU-10002759
9118,1/24/2017,Second Class,NS-18505,FUR-CH-10000309
9119,1/24/2017,Second Class,NS-18505,OFF-PA-10003673
9120,6/12/2016,Standard Class,RB-19795,OFF-LA-10000452
9121,6/12/2016,Standard Class,RB-19795,OFF-PA-10000210
9122,3/20/2017,Second Class,JK-15325,OFF-AP-10000358
9123,11/24/2017,Same Day,PR-18880,OFF-PA-10002137
9124,11/28/2016,Second Class,EH-13945,OFF-BI-10003364
9125,8/20/2016,Second Class,MA-17560,FUR-FU-10001940
9126,8/20/2016,Second Class,MA-17560,FUR-FU-10000320
9127,12/3/2015,Standard Class,MA-17995,OFF-AR-10004441
9128,6/1/2017,Standard Class,JL-15505,OFF-ST-10002182
9129,9/5/2017,First Class,AS-10045,OFF-BI-10002931
9130,3/26/2016,Second Class,DC-12850,FUR-BO-10004357
9131,3/26/2016,Second Class,DC-12850,OFF-AR-10000475
9132,6/1/2017,Standard Class,MD-17860,FUR-FU-10001473
9133,6/1/2017,Standard Class,MD-17860,OFF-AP-10001469
9134,9/4/2015,Standard Class,RH-19510,TEC-PH-10004447
9135,4/17/2016,Standard Class,TB-21175,OFF-ST-10001469
9136,4/17/2016,Standard Class,TB-21175,OFF-ST-10000060
9137,4/17/2016,Standard Class,TB-21175,OFF-PA-10000807
9138,2/9/2014,Standard Class,EB-13930,OFF-BI-10000666
9139,2/9/2014,Standard Class,EB-13930,TEC-PH-10002890
9140,9/8/2014,Standard Class,BM-11785,TEC-AC-10000844
9141,10/2/2017,Second Class,BT-11530,TEC-AC-10002402
9142,9/7/2016,First Class,FW-14395,TEC-PH-10003988
9143,5/26/2017,Standard Class,RD-19480,OFF-BI-10004040
9144,5/26/2017,Standard Class,RD-19480,TEC-PH-10004094
9145,5/26/2017,Standard Class,RD-19480,OFF-AP-10000358
9146,9/24/2015,Standard Class,TP-21130,OFF-BI-10000138
9147,1/27/2016,Standard Class,CB-12535,TEC-AC-10002926
9148,1/27/2016,Standard Class,CB-12535,OFF-AR-10003477
9149,1/27/2016,Standard Class,CB-12535,OFF-ST-10001526
9150,6/6/2014,Standard Class,QJ-19255,OFF-BI-10001765
9151,6/6/2014,Standard Class,QJ-19255,OFF-AP-10004859
9152,9/29/2015,Second Class,KM-16720,OFF-AR-10003179
9153,9/29/2015,Second Class,KM-16720,TEC-AC-10002345
9154,9/29/2015,Second Class,KM-16720,OFF-AR-10001246
9155,8/3/2016,Second Class,KM-16660,FUR-FU-10004864
9156,1/28/2014,Standard Class,IM-15055,OFF-PA-10001804
9157,8/8/2014,Standard Class,ML-17395,OFF-AP-10001271
9158,8/8/2014,Standard Class,ML-17395,OFF-PA-10004353
9159,8/8/2014,Standard Class,ML-17395,TEC-AC-10002473
9160,8/14/2016,Standard Class,GH-14410,OFF-BI-10003314
9161,8/14/2016,Standard Class,GH-14410,OFF-BI-10004465
9162,12/12/2016,Standard Class,AG-10900,FUR-BO-10003450
9163,12/12/2016,Standard Class,AG-10900,FUR-CH-10002335
9164,6/12/2015,Standard Class,MG-17695,TEC-AC-10003433
9165,6/12/2015,Standard Class,MG-17695,OFF-AP-10003849
9166,6/26/2016,Second Class,MJ-17740,TEC-MA-10000984
9167,6/26/2016,Second Class,MJ-17740,OFF-PA-10000418
9168,6/26/2016,Second Class,MJ-17740,OFF-AP-10001242
9169,3/19/2016,Standard Class,SJ-20125,OFF-PA-10001954
9170,3/19/2016,Standard Class,SJ-20125,OFF-PA-10001954
9171,12/1/2016,Same Day,LB-16795,FUR-FU-10000448
9172,12/1/2016,Same Day,LB-16795,OFF-PA-10001357
9173,12/1/2016,Same Day,LB-16795,OFF-ST-10002292
9174,12/1/2016,Same Day,LB-16795,OFF-EN-10001219
9175,6/14/2017,Second Class,SB-20185,TEC-PH-10002564
9176,6/14/2017,Second Class,SB-20185,OFF-PA-10001639
9177,3/24/2016,Standard Class,CC-12610,OFF-BI-10001153
9178,11/18/2016,Standard Class,DP-13000,TEC-PH-10003356
9179,11/18/2016,Standard Class,DP-13000,OFF-AR-10001725
9180,8/11/2017,Standard Class,JL-15505,TEC-PH-10002415
9181,8/11/2017,Standard Class,JL-15505,OFF-BI-10003355
9182,8/11/2017,Standard Class,JL-15505,OFF-BI-10000216
9183,8/11/2017,Standard Class,JL-15505,TEC-AC-10004803
9184,8/11/2017,Standard Class,JL-15505,OFF-PA-10001970
9185,8/11/2017,Standard Class,JL-15505,FUR-FU-10004848
9186,8/11/2017,Standard Class,JL-15505,FUR-CH-10002317
9187,8/11/2017,Standard Class,JL-15505,OFF-AP-10002534
9188,8/25/2015,Standard Class,SM-20320,OFF-SU-10001935
9189,8/25/2015,Standard Class,SM-20320,TEC-AC-10000290
9190,8/25/2015,Standard Class,SM-20320,OFF-ST-10002574
9191,8/25/2015,Standard Class,SM-20320,OFF-BI-10004519
9192,8/25/2015,Standard Class,SM-20320,OFF-PA-10003625
9193,11/7/2015,Standard Class,BB-10990,OFF-BI-10001524
9194,11/7/2015,Standard Class,BB-10990,TEC-PH-10002200
9195,12/6/2014,Standard Class,PB-19150,OFF-SU-10001664
9196,12/6/2014,Standard Class,PB-19150,TEC-AC-10002550
9197,5/15/2014,Standard Class,GM-14680,OFF-PA-10004353
9198,5/15/2014,Standard Class,GM-14680,TEC-PH-10001817
9199,5/15/2014,Standard Class,GM-14680,OFF-SU-10004737
9200,5/15/2014,Standard Class,GM-14680,FUR-CH-10002320
9201,10/20/2016,First Class,NR-18550,FUR-BO-10001337
9202,10/20/2016,First Class,NR-18550,OFF-BI-10004584
9203,11/3/2016,Standard Class,EH-13765,OFF-BI-10004817
9204,11/3/2016,Standard Class,EH-13765,OFF-AR-10004602
9205,12/5/2016,Standard Class,FH-14365,OFF-AR-10001149
9206,4/21/2016,Same Day,BT-11680,OFF-AR-10004817
9207,4/21/2016,Same Day,BT-11680,OFF-PA-10003797
9208,8/7/2017,Standard Class,AB-10105,TEC-AC-10000682
9209,8/8/2017,Second Class,SC-20230,OFF-ST-10003996
9210,12/14/2017,Second Class,RS-19870,OFF-EN-10003160
9211,12/14/2017,Second Class,RS-19870,OFF-BI-10002012
9212,3/19/2015,Standard Class,AI-10855,OFF-PA-10002105
9213,12/15/2014,Standard Class,DJ-13420,FUR-FU-10000397
9214,12/15/2014,Standard Class,DJ-13420,FUR-FU-10000758
9215,10/2/2017,First Class,BF-10975,OFF-LA-10004677
9216,11/26/2016,Standard Class,TH-21235,OFF-PA-10004451
9217,11/30/2017,Standard Class,JG-15310,OFF-AP-10002311
9218,11/17/2017,First Class,AW-10930,OFF-EN-10004459
9219,8/20/2015,Standard Class,JW-15955,OFF-ST-10002352
9220,8/20/2015,Standard Class,JW-15955,FUR-BO-10000780
9221,10/14/2017,First Class,MH-18025,OFF-LA-10000248
9222,10/14/2017,First Class,MH-18025,FUR-TA-10003473
9223,10/14/2017,First Class,MH-18025,OFF-PA-10004355
9224,11/4/2017,Same Day,FM-14290,OFF-BI-10001308
9225,11/4/2017,Same Day,FM-14290,OFF-BI-10003094
9226,11/4/2017,Same Day,FM-14290,OFF-BI-10004040
9227,11/4/2017,Same Day,FM-14290,OFF-ST-10002485
9228,3/24/2017,Standard Class,GZ-14545,OFF-AP-10001205
9229,11/3/2014,Same Day,TC-21535,OFF-AR-10001868
9230,7/26/2017,First Class,TB-21520,OFF-BI-10003429
9231,7/26/2017,First Class,TB-21520,OFF-PA-10002689
9232,12/31/2014,Standard Class,RP-19390,OFF-BI-10003650
9233,9/6/2016,Standard Class,LR-16915,FUR-FU-10001889
9234,9/6/2016,Standard Class,LR-16915,OFF-ST-10000321
9235,9/6/2016,Standard Class,LR-16915,TEC-PH-10001530
9236,9/6/2016,Standard Class,LR-16915,OFF-AR-10004752
9237,9/6/2016,Standard Class,LR-16915,FUR-TA-10001539
9238,9/6/2016,Standard Class,LR-16915,OFF-BI-10001553
9239,2/14/2017,First Class,MM-17260,FUR-FU-10003601
9240,11/2/2017,Standard Class,NB-18655,OFF-PA-10001685
9241,11/2/2017,Standard Class,NB-18655,OFF-BI-10001097
9242,11/2/2017,Standard Class,NB-18655,OFF-AR-10001662
9243,7/14/2014,Standard Class,DS-13030,OFF-BI-10002609
9244,7/14/2014,Standard Class,DS-13030,FUR-BO-10004218
9245,7/14/2014,Standard Class,DS-13030,OFF-AR-10003251
9246,7/14/2014,Standard Class,DS-13030,OFF-PA-10002365
9247,5/26/2017,Standard Class,VF-21715,OFF-AR-10003651
9248,5/26/2017,Standard Class,VF-21715,OFF-AR-10003732
9249,11/14/2016,Standard Class,SW-20275,OFF-BI-10002557
9250,11/14/2016,Standard Class,SW-20275,TEC-PH-10003691
9251,12/6/2016,Standard Class,PW-19030,OFF-BI-10001107
9252,3/8/2017,Standard Class,KD-16615,OFF-BI-10004224
9253,9/25/2017,Second Class,DO-13645,TEC-AC-10001114
9254,9/25/2017,Second Class,DO-13645,OFF-PA-10002005
9255,2/15/2014,Second Class,GA-14725,FUR-CH-10001146
9256,2/15/2014,Second Class,GA-14725,OFF-LA-10004853
9257,2/15/2014,Second Class,GA-14725,OFF-BI-10004728
9258,2/15/2014,Second Class,GA-14725,FUR-FU-10002298
9259,2/15/2014,Second Class,GA-14725,OFF-BI-10004654
9260,2/15/2014,Second Class,GA-14725,OFF-ST-10002583
9261,11/14/2017,Second Class,JL-15505,OFF-SU-10004661
9262,9/2/2017,Same Day,SU-20665,FUR-CH-10003061
9263,10/13/2015,Standard Class,FM-14380,FUR-CH-10000513
9264,10/13/2015,Standard Class,FM-14380,OFF-AP-10002191
9265,12/1/2017,Standard Class,MY-17380,OFF-BI-10000216
9266,12/1/2017,Standard Class,MY-17380,OFF-EN-10003448
9267,2/9/2014,First Class,NM-18445,FUR-FU-10002111
9268,9/25/2015,Same Day,CS-11950,FUR-CH-10001545
9269,9/25/2015,Same Day,CS-11950,OFF-PA-10002947
9270,8/28/2017,Standard Class,PK-19075,OFF-BI-10003476
9271,8/28/2017,Standard Class,PK-19075,OFF-BI-10001359
9272,5/17/2016,Standard Class,HM-14860,FUR-FU-10000320
9273,5/17/2016,Standard Class,HM-14860,TEC-PH-10001835
9274,9/6/2017,Standard Class,AH-10210,OFF-BI-10003650
9275,10/10/2014,Same Day,FC-14335,OFF-AR-10000937
9276,5/29/2016,Second Class,CP-12085,OFF-ST-10000532
9277,5/29/2016,Second Class,CP-12085,TEC-AC-10001267
9278,12/5/2017,Standard Class,SC-20305,OFF-LA-10004853
9279,12/5/2017,Standard Class,SC-20305,OFF-BI-10001759
9280,12/5/2017,Standard Class,SC-20305,FUR-CH-10003379
9281,9/24/2016,Standard Class,HJ-14875,FUR-BO-10002853
9282,9/15/2017,Standard Class,CB-12025,OFF-AP-10000027
9283,1/4/2017,Standard Class,EH-14185,OFF-PA-10002421
9284,9/4/2017,Second Class,LW-17215,OFF-LA-10002475
9285,11/23/2014,Standard Class,MK-17905,FUR-CH-10001482
9286,11/24/2015,First Class,JH-15820,FUR-FU-10000087
9287,6/26/2017,Standard Class,DB-13270,OFF-BI-10003166
9288,6/26/2017,Standard Class,DB-13270,FUR-TA-10000688
9289,12/3/2017,First Class,TB-21625,FUR-CH-10003981
9290,4/26/2014,Second Class,NM-18445,OFF-PA-10001878
9291,9/25/2014,First Class,TT-21220,OFF-AR-10002375
9292,9/25/2014,First Class,TT-21220,OFF-BI-10004965
9293,3/2/2017,Same Day,RS-19765,OFF-BI-10004022
9294,11/21/2017,Second Class,TB-21625,OFF-BI-10000050
9295,6/1/2017,Standard Class,AM-10360,OFF-PA-10002464
9296,6/1/2017,Standard Class,AM-10360,FUR-BO-10004709
9297,4/22/2015,Second Class,MP-17965,TEC-AC-10003590
9298,4/22/2015,Second Class,MP-17965,TEC-PH-10003357
9299,4/22/2015,Second Class,MP-17965,OFF-AR-10003373
9300,4/22/2015,Second Class,MP-17965,OFF-BI-10003676
9301,4/22/2015,Second Class,MP-17965,FUR-CH-10000225
9302,4/22/2015,Second Class,MP-17965,TEC-PH-10001870
9303,4/22/2015,Second Class,MP-17965,OFF-AR-10003481
9304,4/22/2015,Second Class,MP-17965,OFF-PA-10003936
9305,4/22/2015,Second Class,MP-17965,OFF-BI-10000320
9306,9/24/2015,Standard Class,MH-17290,OFF-AR-10001972
9307,3/30/2014,Standard Class,CA-12265,OFF-AR-10003829
9308,3/30/2014,Standard Class,CA-12265,OFF-AR-10003338
9309,3/30/2014,Standard Class,CA-12265,TEC-AC-10002558
9310,3/30/2014,Standard Class,CA-12265,OFF-AR-10000034
9311,8/31/2016,Standard Class,KD-16615,OFF-BI-10001510
9312,3/12/2017,Standard Class,DW-13540,OFF-LA-10000134
9313,3/12/2017,Standard Class,DW-13540,OFF-AR-10000588
9314,11/11/2015,Same Day,AG-10495,OFF-ST-10003282
9315,11/11/2015,Same Day,AG-10495,OFF-AP-10002311
9316,4/9/2016,Standard Class,JH-16180,TEC-PH-10000141
9317,4/9/2016,Standard Class,JH-16180,OFF-SU-10000646
9318,2/26/2017,Standard Class,DK-13090,TEC-AC-10002076
9319,7/25/2017,Standard Class,AR-10825,OFF-PA-10000743
9320,7/25/2017,Standard Class,AR-10825,FUR-CH-10002780
9321,7/25/2017,Standard Class,AR-10825,FUR-FU-10000747
9322,11/8/2016,Standard Class,SM-20005,FUR-FU-10002445
9323,11/8/2016,Standard Class,SM-20005,FUR-FU-10000723
9324,9/29/2017,Standard Class,DB-13660,OFF-PA-10003641
9325,9/29/2017,Standard Class,DB-13660,FUR-CH-10003973
9326,9/29/2017,Standard Class,DB-13660,OFF-BI-10000977
9327,9/10/2017,First Class,PF-19225,FUR-FU-10004053
9328,9/10/2017,First Class,PF-19225,TEC-PH-10002033
9329,9/10/2017,First Class,PF-19225,OFF-AR-10004260
9330,11/30/2015,First Class,AJ-10945,OFF-AP-10004655
